project_id,project_name,web_url,video_id,auto_label,manual_label,manual_relevance_raw,manual_noise_type,stats_play_count,label_changed
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@tonsaianime/video/7145736165755292954,7145736165755292954,low_relevance,low_relevance,不相关,主题无关,15000000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@wangzhiyu.2026/video/7608800678684691726,7608800678684691726,low_relevance,low_relevance,不相关,主题无关,5700000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@kingwithqueen12/video/7646789108911623446,7646789108911623446,likely_relevant,low_relevance,不相关,主题无关,1600000,True
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@amirmuqam33/video/7268936455529991426,7268936455529991426,likely_relevant,low_relevance,不相关,主题无关,1300000,True
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@yahyeai/video/7142841163270196485,7142841163270196485,low_relevance,low_relevance,不相关,主题无关,14500000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@gulomjon00771/video/7596650322190142742,7596650322190142742,low_relevance,low_relevance,不相关,主题无关,4600000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@annabewla/video/6874186416834776322,6874186416834776322,low_relevance,low_relevance,不相关,主题无关,4600000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@a.great.soul/video/7423800260667002130,7423800260667002130,needs_review,low_relevance,不相关,主题无关,1300000,True
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@joeyyyds666/video/7539622309439589654,7539622309439589654,needs_review,low_relevance,不相关,主题无关,1000000,True
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@uyghuryouth/video/7326146340507995424,7326146340507995424,low_relevance,low_relevance,不相关,主题无关,7600000,False
44,蒙古族长调民歌,https://www.tiktok.com/@jesse_4_3_2_1/video/7241698973608611098,7241698973608611098,likely_relevant,low_relevance,不相关,主题无关,957900,True
44,蒙古族长调民歌,https://www.tiktok.com/@radlizardglizard/video/7641278900173114637,7641278900173114637,likely_relevant,low_relevance,不相关,主题无关,1500000,True
44,蒙古族长调民歌,https://www.tiktok.com/@itsdxnmusic/video/7493231739372866823,7493231739372866823,low_relevance,low_relevance,不相关,主题无关,40500000,False
44,蒙古族长调民歌,https://www.tiktok.com/@__altka1__/video/7575111259524189447,7575111259524189447,likely_relevant,low_relevance,不相关,主题无关,585800,True
44,蒙古族长调民歌,https://www.tiktok.com/@snowravenofficial/video/7598671373187206414,7598671373187206414,low_relevance,low_relevance,不相关,主题无关,39100000,False
44,蒙古族长调民歌,https://www.tiktok.com/@ummetozcantiktok/video/7128388348825177350,7128388348825177350,low_relevance,likely_relevant,相关,,32500000,True
44,蒙古族长调民歌,https://www.tiktok.com/@erklen/video/7522002205973548302,7522002205973548302,low_relevance,likely_relevant,相关,,36000000,True
44,蒙古族长调民歌,https://www.tiktok.com/@clou11103/video/7575850528962350358,7575850528962350358,needs_review,low_relevance,不相关,主题无关,4300000,True
44,蒙古族长调民歌,https://www.tiktok.com/@snowravenofficial/video/7598671373187206414,7598671373187206414,low_relevance,low_relevance,不相关,主题无关,39100000,False
44,蒙古族长调民歌,https://www.tiktok.com/@fuanvos/video/7647894451268029717,7647894451268029717,needs_review,low_relevance,不相关,主题无关,897700,True
44,蒙古族长调民歌,https://www.tiktok.com/@erklen/video/7544518597226401037,7544518597226401037,low_relevance,likely_relevant,相关,,81000000,True
44,蒙古族长调民歌,https://www.tiktok.com/@__altka1__/video/7575111259524189447,7575111259524189447,likely_relevant,low_relevance,不相关,主题无关,585800,True
44,蒙古族长调民歌,https://www.tiktok.com/@nostalgicobrilhante/video/7633468043795959061,7633468043795959061,low_relevance,low_relevance,不相关,主题无关,22400000,False
