sample_id,project_id,project_name,no_china_signal_unique_ratio,no_china_signal_play_ratio_rowlabel,video_id,url,play_count,source_term,author_handle,caption,hashtags,hashtags_text,quality_label,quality_score,quality_reasons,china_context_hit,china_context_terms,has_cjk_desc,manual_label_relevant_irrelevant_uncertain,manual_false_negative_if_relevant,manual_notes
CS-43-05,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7625608112677850376,https://www.tiktok.com/@itscherryofficial1/video/7625608112677850376,312700,muqam,itscherryofficial1,Allah Mery Dada abu ko jannat mai Alla Muqam ahta kary Ameen 🥹❤#fyppppppp #foryoupage #.#dontunderreviewmyvideo #unfreezmyaccountviralmyvedioplzzzzzz @TikTok ,"[""fyppppppp"", ""foryoupage"", ""dontunderreviewmyvideo"", ""unfreezmyaccountviralmyvedioplzzzzzz""]","[""foryoupage"", ""#dontunderreviewmyvideo"", ""unfreezmyaccountviralmyvedioplzzzzzz""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-43-06,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7604399372549229854,https://www.tiktok.com/@yalmaazimtiaz/video/7604399372549229854,309900,muqam,yalmaazimtiaz,Badar ka Muqam,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-43-07,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7614775585474120982,https://www.tiktok.com/@ripamirshah0/video/7614775585474120982,252200,muqam,ripamirshah0,Rip Syed Amir shah 😭🤲#amirshah #viralvideos #foryoupage❤️❤️ #allah❤️ #CapCut Allah pak jannat ma alla muqam ata farmaye Ameen 🤲🥺,"[""amirshah"", ""viralvideos"", ""foryoupage❤️❤️"", ""allah❤️"", ""capcut""]","[""viralvideos"", ""foryoupage❤️❤️"", ""allah❤️"", ""CapCut""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-43-08,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7598575947100556562,https://www.tiktok.com/@ubbijaan0/video/7598575947100556562,237300,muqam,ubbijaan0,Allah Pak Ni Aurat Ko Har Muqam Pi Bohot Ezzat Se Nawaza Hai ❤️😇#ownvoice #ubbibhai #foryou #trending #potery ,"[""ownvoice"", ""ubbibhai"", ""foryou"", ""trending"", ""potery""]","[""ubbibhai"", ""foryou"", ""trending"", ""potery""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-43-09,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7590120463607598343,https://www.tiktok.com/@amirmuqamam/video/7590120463607598343,235000,muqam,amirmuqamam,Federal Minister Engr Amir Muqam in University Of Swat #amirmuqam #pmln #universityofswat #foryou #foryoupage ,"[""amirmuqam"", ""pmln"", ""universityofswat"", ""foryou"", ""foryoupage""]","[""amirmuqam"", ""pmln"", ""universityofswat"", ""foryou"", ""foryoupage""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-43-10,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7334995750834703658,https://www.tiktok.com/@aq.ethan/video/7334995750834703658,227600,muqam,aq.ethan,Kar ethram sayedan da #karethramsayedda #sayeda #ethramsayeda #uchamuqamsyedada👑❤️ #langerjahankhandaae #foryou #foryoupage #foryoupage #foryoupage❤️❤️ #reels #trending #qasida #sayedafatema #imamhussain #molaalimushkilkhusha #molaali #mahussaindanokar #zamanrahatalikhan #plzsuppoertme #plzfamouskrdoyrr #unfrezzmyaccount #100k ,"[""karethramsayedda"", ""sayeda"", ""ethramsayeda"", ""uchamuqamsyedada👑❤️"", ""langerjahankhandaae"", ""foryou"", ""foryoupage"", ""foryoupage❤️❤️"", ""reels"", ""trending"", ""qasida"", ""sayedafatema"", ""imamhussain"", ""molaalimushkilkhusha"", ""molaali"", ""mahussaindanokar"", ""zamanrahatalikhan"", ""plzsuppoertme"", ""plzfamouskrdoyrr"", ""unfrezzmyaccount"", ""100k""]","[""karethramsayedda"", ""sayeda"", ""ethramsayeda"", ""uchamuqamsyedada👑❤️"", ""langerjahankhandaae"", ""foryou"", ""foryoupage"", ""foryoupage❤️❤️"", ""reels"", ""trending"", ""qasida"", ""sayedafatema"", ""imamhussain"", ""molaalimushkilkhusha"", ""molaali"", ""mahussaindanokar"", ""zamanrahatalikhan"", ""plzsuppoertme"", ""plzfamouskrdoyrr"", ""unfrezzmyaccount"", ""100k""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-24-01,24,宣纸传统制作技艺,0.7092,0.7588,7321072687260962091,https://www.tiktok.com/@trendygabriel/video/7321072687260962091,38000000,papermaking,trendygabriel,Replying to @ムズキフ he knows how to make that paper💰 #wow #howitsmade ,"[""wow"", ""howitsmade""]","[""wow"", ""howitsmade""]",likely_relevant,-2,"[""generic_source_only"", ""manual_override:low_relevance->likely_relevant""]",False,[],False,,,
CS-24-02,24,宣纸传统制作技艺,0.7092,0.7588,7484276908444699911,https://www.tiktok.com/@itsvegansis/video/7484276908444699911,12800000,ricepaper,itsvegansis,"it’s more than just a trend to me🥹  rice paper dumplings were my first ever recipe to go viral, and for a good reason! they’re my go-to snack or meal when i want something that tastes unhealthy but is actually packed with protein, veggies AND fiber! full recipe at provecho.co/itsvegansis  . . . . . #ricepaperdumplings #veganrecipes #plantbasedprotein #vegancomfortfood #easyveganmeals #crispyvegan #highproteinvegan #realisticvegan #healthysnackideas #veganfoodie #glutenfreevegan #fiberfuel #guthealthy #veganjunkfood #quickveganrecipes #airfryerrecipes #crispyfood #vegancomfort #veganfoodlover #crunchyrecipes #veganhighprotein #whatveganseat #easyplantbased #meatlessmeals #veganinspo #plantpowered #highproteinmeals #foodtrend #veganlifestyle #eatyourveggies ","[""ricepaperdumplings"", ""veganrecipes"", ""plantbasedprotein"", ""vegancomfortfood"", ""easyveganmeals"", ""crispyvegan"", ""highproteinvegan"", ""realisticvegan"", ""healthysnackideas"", ""veganfoodie"", ""glutenfreevegan"", ""fiberfuel"", ""guthealthy"", ""veganjunkfood"", ""quickveganrecipes"", ""airfryerrecipes"", ""crispyfood"", ""vegancomfort"", ""veganfoodlover"", ""crunchyrecipes"", ""veganhighprotein"", ""whatveganseat"", ""easyplantbased"", ""meatlessmeals"", ""veganinspo"", ""plantpowered"", ""highproteinmeals"", ""foodtrend"", ""veganlifestyle"", ""eatyourveggies""]","[""ricepaperdumplings"", ""veganrecipes"", ""plantbasedprotein"", ""vegancomfortfood"", ""easyveganmeals"", ""crispyvegan"", ""highproteinvegan"", ""realisticvegan"", ""healthysnackideas"", ""veganfoodie"", ""glutenfreevegan"", ""fiberfuel"", ""guthealthy"", ""veganjunkfood"", ""quickveganrecipes"", ""airfryerrecipes"", ""crispyfood"", ""vegancomfort"", ""veganfoodlover"", ""crunchyrecipes"", ""veganhighprotein"", ""whatveganseat"", ""easyplantbased"", ""meatlessmeals"", ""veganinspo"", ""plantpowered"", ""highproteinmeals"", ""foodtrend"", ""veganlifestyle"", ""eatyourveggies""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-24-03,24,宣纸传统制作技艺,0.7092,0.7588,7200917197240143147,https://www.tiktok.com/@veganbunnyelle/video/7200917197240143147,10600000,ricepaper,veganbunnyelle,Rice paper sushi rolls 🍱 aka the best food baby of all time 😋🤌🏼 #ricepaper #sushi #ricepaperroll #healthyrecipes  #japanesefood #veganlunch  #lunchideas #veganrecipes ,"[""ricepaper"", ""sushi"", ""ricepaperroll"", ""healthyrecipes"", ""japanesefood"", ""veganlunch"", ""lunchideas"", ""veganrecipes""]","[""ricepaper"", ""sushi"", ""ricepaperroll"", ""healthyrecipes"", ""japanesefood"", ""veganlunch"", ""lunchideas"", ""veganrecipes""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-24-04,24,宣纸传统制作技艺,0.7092,0.7588,7431283155102944543,https://www.tiktok.com/@milkydew/video/7431283155102944543,10100000,ricepaper,milkydew,Secretly trying to turn y’all into GLOWING spring rolls🤭🍚🍙✨ #ricemask #ricepaperhack #ricepaperfacemask #ricepaperskincare #glassskin #ricepaper #springrolls #vietnamese #diyskincare #skincaretips ,"[""ricemask"", ""ricepaperhack"", ""ricepaperfacemask"", ""ricepaperskincare"", ""glassskin"", ""ricepaper"", ""springrolls"", ""vietnamese"", ""diyskincare"", ""skincaretips""]","[""ricemask"", ""ricepaperhack"", ""ricepaperfacemask"", ""ricepaperskincare"", ""glassskin"", ""ricepaper"", ""springrolls"", ""vietnamese"", ""diyskincare"", ""skincaretips""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-24-05,24,宣纸传统制作技艺,0.7092,0.7588,7145740571775225093,https://www.tiktok.com/@amartfood/video/7145740571775225093,6800000,ricepaper,amartfood,Samyang noods wrapped in rice paper - simple but delicious! 🤤🤤🤤 #foodtiktok #foodtok #samyangspicynoodlechallenge #koreanfood #kdramafood #fyp #fypシ #recipe #ricepaperhack #foryoupage #tiktoksouthafrica #mzansitiktok ,"[""foodtiktok"", ""FoodTok"", ""samyangspicynoodlechallenge"", ""koreanfood"", ""kdramafood"", ""fyp"", ""fypシ"", ""Recipe"", ""ricepaperhack"", ""foryoupage"", ""tiktoksouthafrica"", ""mzansitiktok""]","[""foodtiktok"", ""foodtok"", ""samyangspicynoodlechallenge"", ""koreanfood"", ""kdramafood"", ""fyp"", ""fypシ"", ""recipe"", ""ricepaperhack"", ""foryoupage"", ""tiktoksouthafrica"", ""mzansitiktok""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-24-06,24,宣纸传统制作技艺,0.7092,0.7588,7568051497179614471,https://www.tiktok.com/@kimchimuncha/video/7568051497179614471,6500000,ricepaper,kimchimuncha,I love rice papers #fy #fyp #snack #food #relatable,"[""fy"", ""fyp"", ""snack"", ""food"", ""relatable""]","[""fy"", ""fyp"", ""snack"", ""food"", ""relatable""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-24-07,24,宣纸传统制作技艺,0.7092,0.7588,7646984692775898381,https://www.tiktok.com/@ketorecipes/video/7646984692775898381,5700000,ricepaper,ketorecipes,"💥150 calorie Chicken Summer Rolls   I love Vietnamese food and all the fresh flavors and love making these summer rolls. With the hotter weather coming and seeing @smaller_sam.pcos recently make some, I started craving these again big time. These are super light, fresh, crunchy, and ridiculously satisfying. Just 90 calories each (without sauce) but even better with the peanut sauce below. As always, if you are prioritizing protein, you can swap out the shrimp for things like cooked chicken, tofu, or even steak would work great. Here is how I made them: 🛒 Ingredients (Makes 8 Rolls) -3/4lb chicken thighs seasoned per instructions below) -8 Rice paper sheets (35 cals each, grab them at Asian grocery or online) -A large handful of arugula or thinly sliced gem lettuce  -1 Large red bell pepper, thinly sliced -2 Persian cucumbers, thinly sliced -1/2 large red onion, thinly sliced -1 large avocado, thinly sliced -Large handful of fresh cilantro To make the Chicken: 1.Season 3/4lb chicken thighs with 1/2 tsp avocado oil, 1 tbsp rice vinegar, 1 tbsp soy sauce, salt, pepper, 1 tbsp garlic powder, 1 tbsp onion powder, 1/2 tbsp dried parsley or cilantro, 1/4 tsp cayenne pepper. Mix well. 2. Pop into the oven at 400F for 32 mins, or airfry at 400F for 22 mins.  How to Roll 1.Dip rice paper in warm water (just quick dunk!) and lay it out. 2.Add arugula, then your veggies, leaving space on the edges  3.Fold bottom of rice paper up, pull tight and tuck it in. 4.Add 2-3 ounces of chicken, 2-3 thin avocado slices, and fresh cilantro. 5.Fold in the sides, then roll tight, mini burrito-style. 6.Repeat. This makes 8 rolls depending on how much you fill them up. Optional Spicy Sriracha Sauce 3 tbsp mayo 1 tsp sesame oil 1 tbsp rice vinegar 1 tbsp soy sauce 2.5 tbsp sriracha sauce 1 heaping tsp honey Salt & pepper And if you make them, let me know on SHREDHAPPENS. ENJOY! . . . #lowcarb #lowcarbrecipes #healthyrecipes #healthyfoodshare #goodmoodfood ","[""lowcarb"", ""lowcarbrecipes"", ""healthyrecipes"", ""healthyfoodshare"", ""goodmoodfood""]","[""lowcarb"", ""lowcarbrecipes"", ""healthyrecipes"", ""healthyfoodshare"", ""goodmoodfood""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-24-08,24,宣纸传统制作技艺,0.7092,0.7588,7497605820918598943,https://www.tiktok.com/@aleah_parris/video/7497605820918598943,5600000,ricepaper,aleah_parris,Making Fruit Spring Rolls 🥭🍍🍓 never again 🤣 FOLLOW ME ON YOUTUBE: AleahParris ✨ Link is in my bio #springrolls #fruit #food #trending #fyp #fypage #foodie #snack #ricepaper ,"[""springrolls"", ""fruit"", ""food"", ""trending"", ""fyp"", ""fypage"", ""Foodie"", ""snack"", ""ricepaper""]","[""springrolls"", ""fruit"", ""food"", ""trending"", ""fyp"", ""fypage"", ""foodie"", ""snack"", ""ricepaper""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-24-09,24,宣纸传统制作技艺,0.7092,0.7588,7273410547901582625,https://www.tiktok.com/@kayoukitchen/video/7273410547901582625,5400000,ricepaper,kayoukitchen,"EASY RICE PAPER TTOEKBOKKI 🥢🇰🇷🌶️ If you’ve never tried chewy rice cakes in a sweet and spicy sauce, this is your call! And it doesn’t get any easier with these DIY rice paper roll ups 🥰 To make this, you’ll need 👉 8-10 rice papers 👉 2 tbsp gochujang paste, or more if you like it 🔥 👉 2 tbsp soy sauce 👉 1 1/2 tbsp sugar 👉 about 200 ml water 🤫 to thicken the sauce, dissolve 1 tsp of cornstarch in 1 tbsp of water FULL RECIPE and instructions in the link in our bio 💛 Follow @kayoukitchen for simple and delicious recipes EVERY WEEK 😋😋😋 #easyrecipe #tteokbokki #ricepapertteokbokki #vegan #veganrecipes #koreanfood #foodtiktok ","[""EasyRecipe"", ""tteokbokki"", ""ricepapertteokbokki"", ""vegan"", ""veganrecipes"", ""koreanfood"", ""foodtiktok""]","[""easyrecipe"", ""tteokbokki"", ""ricepapertteokbokki"", ""vegan"", ""veganrecipes"", ""koreanfood"", ""foodtiktok""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-24-10,24,宣纸传统制作技艺,0.7092,0.7588,7647271828037176596,https://www.tiktok.com/@coconutandbliss/video/7647271828037176596,5100000,ricepaper,coconutandbliss,"3 ingredient rice paper banana pancake 🥞🍌 2 rice paper sheets 2 eggs 1 tbsp water 1 banana, sliced Cooking spray or butter, for frying Peanut Butter Drizzle 1 tbsp peanut butter 1 tsp honey 2 tsp melted butter 1. Whisk the eggs and water together in a shallow bowl. 2. Dip one rice paper sheet into the egg mixture until coated, then place into a lightly greased frypan over medium heat. 3. Arrange the banana slices evenly over the rice paper. 4. Dip the second rice paper sheet into the egg mixture and place on top of the banana. 5. Cook for 2-3 minutes, or until golden underneath. Carefully flip and cook for a further 2-3 minutes until golden and crisp. 6. Stir together the peanut butter, honey and melted butter until smooth. 7. Drizzle over the warm banana crepe and serve immediately. #healthyrecipe #breakfast","[""healthyrecipe"", ""breakfast""]","[""healthyrecipe"", ""breakfast""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-01,17,中国木拱桥传统营造技艺,0.6968,0.7406,7640515297870351638,https://www.tiktok.com/@3dspectra/video/7640515297870351638,369100,woodenarchbridge,3dspectra,How Ancient Builders Invented The Impossible Wooden Arch Bridge 🌉🤯 #bridge #architecture #engineering #3danimation #LearnOnTikTok ,"[""bridge"", ""architecture"", ""engineering"", ""3danimation"", ""LearnOnTikTok""]","[""bridge"", ""architecture"", ""engineering"", ""3danimation"", ""LearnOnTikTok""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-02,17,中国木拱桥传统营造技艺,0.6968,0.7406,7582409015230008606,https://www.tiktok.com/@a_for_bapple/video/7582409015230008606,304000,coveredbridge,a_for_bapple,"Honestly, would you brave enough to drive over an old covered bridge?? #greenscreen #history #farmlife #facts #trending ","[""greenscreen"", ""History"", ""farmlife"", ""facts"", ""trending""]","[""greenscreen"", ""history"", ""farmlife"", ""facts"", ""trending""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-03,17,中国木拱桥传统营造技艺,0.6968,0.7406,7557086639311359287,https://www.tiktok.com/@thehoosiermama/video/7557086639311359287,221900,coveredbridge,thehoosiermama,"🍂✨ One week ‘til one of our favorite fall traditions — the @parkecountyin Covered Bridge Festival kicks off Oct 10–19 in beautiful Parke County, Indiana! 🧺🏡 This festival is the ultimate way to celebrate autumn — think historic covered bridges framed by fall colors, cozy small towns, local artisans, vintage finds, incredible food (hello apple butter & Amish donuts 😍), and scenic backroad drives that feel straight out of a postcard. 🍎🌾 📍 Locations: 9 charming communities across Parke County (main hub: Rockville Courthouse Square) 📝 Know Before You Go: – Free admission 🎟️ – Open daily 9 AM–6 PM – Wear comfy shoes, bring cash, & plan for traffic 🚗 – Dress in layers — fall weather loves to keep us guessing! 🍁🧣 It’s a week full of nostalgia, community, and all the cozy autumn vibes. 🍂✨ Truly one of the best ways to soak up Indiana fall.  Who’s going this year?! 🙋‍♀️  Comment “BRIDGE” below for a link to my personal guide for the @Parke County, Indiana Covered Bridge Festival #CoveredBridgeFestival #IndianaFall #FallFavorites #ParkeCounty #MidwestFallMagic #indianapolisindiana #indiana #indymomguide #hoosiermama #indianablogger #indiana_explored #indianaguide #visitindiana #parkecountycoveredbridgefestival #coveredbridge #indyevents #autumninindiana ","[""coveredbridgefestival"", ""indianafall"", ""fallfavorites"", ""parkecounty"", ""midwestfallmagic"", ""indianapolisindiana"", ""indiana"", ""indymomguide"", ""hoosiermama"", ""indianablogger"", ""indiana_explored"", ""indianaguide"", ""visitindiana"", ""parkecountycoveredbridgefestival"", ""coveredbridge"", ""indyevents"", ""autumninindiana""]","[""CoveredBridgeFestival"", ""IndianaFall"", ""FallFavorites"", ""ParkeCounty"", ""MidwestFallMagic"", ""indianapolisindiana"", ""indiana"", ""indymomguide"", ""hoosiermama"", ""indianablogger"", ""indiana_explored"", ""indianaguide"", ""visitindiana"", ""parkecountycoveredbridgefestival"", ""coveredbridge"", ""indyevents"", ""autumninindiana""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-04,17,中国木拱桥传统营造技艺,0.6968,0.7406,7488104979266522414,https://www.tiktok.com/@shayrilae/video/7488104979266522414,215600,coveredbridge,shayrilae,A vine covered bridge build using pale oak and tuff in #minecraft 🌿 #timelapse #minecraftbuilds #gaming #coveredbridge #fyp #bridge #minecraftshorts ,"[""Minecraft"", ""timelapse"", ""minecraftbuilds"", ""gaming"", ""coveredbridge"", ""fyp"", ""bridge"", ""minecraftshorts""]","[""minecraft"", ""timelapse"", ""minecraftbuilds"", ""gaming"", ""coveredbridge"", ""fyp"", ""bridge"", ""minecraftshorts""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-05,17,中国木拱桥传统营造技艺,0.6968,0.7406,7585171113714633998,https://www.tiktok.com/@outsiz3920/video/7585171113714633998,202300,woodenarchbridge,outsiz3920,You have invented the ancient simple beam wooden arch bridge #3danimation #learnontiktok #science #tiktok ,"[""3danimation"", ""LearnOnTikTok"", ""Science"", ""tiktok""]","[""3danimation"", ""learnontiktok"", ""science"", ""tiktok""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-06,17,中国木拱桥传统营造技艺,0.6968,0.7406,7566450627635645710,https://www.tiktok.com/@nextstopadventures/video/7566450627635645710,184100,coveredbridge,nextstopadventures,"The dark legend behind this Georgia bridge... Euharlee Covered Bridge looks peaceful now, but there's a darker story locals tell.  🧙‍♀️ In the late 1800s, a witch was traveling through the area and legend says she cursed the well that stood right right in front of the bridge, the water that fed it, and the people of Euharlee.  Another legend refers to something happened on the bridge and to this day you can still hear a rope swaying back and forth and a little girl crying. People report strange experiences here, like sudden cold spots and eerie feeling they can't shake. Some say there's evidence to support these legends. 👻 In the early 2000s, a paranormal team investigated the bridge after hearing the same stories locals had passed down for generations and they decided to test it.  The team closed off the bridge, covered it end to end with sand and stood guard overnight with local residents. No one was allowed to enter. 👣 At dawn, they found boot prints, hoof prints, and wagon wheel tracks crossing the sand. Some believe these were the imprints of trapped souls, still trying to leave Euharlee after all these years. But then again, these are only legends, right?  How about you...would you cross this bridge?👇 📍Euharlee, GA #northgeorgia #georgia #coveredbridge #hauntedplaces #ghoststories ","[""northgeorgia"", ""georgia"", ""coveredbridge"", ""hauntedplaces"", ""ghoststories""]","[""northgeorgia"", ""georgia"", ""coveredbridge"", ""hauntedplaces"", ""ghoststories""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-07,17,中国木拱桥传统营造技艺,0.6968,0.7406,7558521031166627085,https://www.tiktok.com/@kim.hiked.it/video/7558521031166627085,175700,coveredbridge,kim.hiked.it,"If you love covered bridges as much as I do, you won’t want to miss this unique bridge in the Alleghany Highlands of Virginia. The Humpback bridge is the only humpback bridge still remaining in the U.S. There is a LOVE sign here, but a storm damaged the V.  A temporary V bush is in its place.   There is so much to do in the Alleghany Highlands.  #alleghanyhighlands #virginia #coveredbridge #humpback ","[""alleghanyhighlands"", ""virginia"", ""coveredbridge"", ""humpback""]","[""alleghanyhighlands"", ""virginia"", ""coveredbridge"", ""humpback""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-08,17,中国木拱桥传统营造技艺,0.6968,0.7406,7559678377410530590,https://www.tiktok.com/@topnotchboutique/video/7559678377410530590,144800,coveredbridge,topnotchboutique,"POV: you go to the Covered Bridge Festival and come home broke, full, and overstimulated 🫠",[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-09,17,中国木拱桥传统营造技艺,0.6968,0.7406,7560320997895785758,https://www.tiktok.com/@shop.w.sarah/video/7560320997895785758,134800,coveredbridge,shop.w.sarah,"Covered bridge festival, Parke County, Indiana 📍🌾🧡 #fall #october #indiana #bridgeton #fyp ","[""fall"", ""october"", ""indiana"", ""bridgeton"", ""fyp""]","[""fall"", ""october"", ""indiana"", ""bridgeton"", ""fyp""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-17-10,17,中国木拱桥传统营造技艺,0.6968,0.7406,7648711970509573389,https://www.tiktok.com/@esly923/video/7648711970509573389,114400,coveredbridge,esly923,#concordecoveredbridgesmyrnageorgia #waterheadkids #cobbcounty #atlanta #fyp ,"[""concordecoveredbridgesmyrnageorgia"", ""waterheadkids"", ""cobbcounty"", ""atlanta"", ""fyp""]","[""concordecoveredbridgesmyrnageorgia"", ""waterheadkids"", ""cobbcounty"", ""atlanta"", ""fyp""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-36-01,36,中国剪纸,0.6333,0.86,6943714855299943685,https://www.tiktok.com/@onlyjayus/video/6943714855299943685,36500000,papercut,onlyjayus,Life Advice with Jayus 🤓🐝 #fyp #lifeadvice #advice #lifehacks #hacks #protip #tips #onlyjayus #bees #papercut #hiccups #gay #onlyjayus,"[""fyp"", ""LifeAdvice"", ""advice"", ""lifehacks"", ""hacks"", ""protip"", ""tips"", ""onlyjayus"", ""bees"", ""papercut"", ""hiccups"", ""gay""]","[""fyp"", ""lifeadvice"", ""advice"", ""lifehacks"", ""hacks"", ""protip"", ""tips"", ""onlyjayus"", ""bees"", ""papercut"", ""hiccups"", ""gay""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-36-02,36,中国剪纸,0.6333,0.86,7043933373399715078,https://www.tiktok.com/@onlyjayus/video/7043933373399715078,27700000,papercut,onlyjayus,"Answer @Dr. Brian Boxer Wachler, MD chapstick helps paper cuts :) the video that made the ENTIRE INTERNET cringe… you’re welcome",[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-36-03,36,中国剪纸,0.6333,0.86,6966040008511769861,https://www.tiktok.com/@wrongcai/video/6966040008511769861,13900000,papercut,wrongcai,⚠️ WARNING ⚠️ : 1 Papercut will murk ya ahh #fyp #viral #veins #blindreaction #veinchallenge,"[""fyp"", ""viral"", ""veins"", ""blindreaction"", ""veinchallenge""]","[""fyp"", ""viral"", ""veins"", ""blindreaction"", ""veinchallenge""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-36-04,36,中国剪纸,0.6333,0.86,7575024339272174879,https://www.tiktok.com/@bbgbria1/video/7575024339272174879,13000000,papercut,bbgbria1,I think my toe is gonna fall off #cut #feet #pain #relatable #papercut ,"[""cut"", ""feet"", ""pain"", ""relatable"", ""papercut""]","[""cut"", ""feet"", ""pain"", ""relatable"", ""papercut""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-36-05,36,中国剪纸,0.6333,0.86,6995426356301450501,https://www.tiktok.com/@mgk/video/6995426356301450501,11100000,papercut,mgk,"signed a deal, i got papercuts ✍🏻🩸",[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-36-06,36,中国剪纸,0.6333,0.86,7533802565872389389,https://www.tiktok.com/@agcamelback/video/7533802565872389389,7100000,剪纸,agcamelback,Slicing with Sam | Ep.28 #cutting #papercutting #paper #cuttermachine #machine #satisfying #asmr #coolmachines #cool #satisfyingasmr #cuttingasmr #satisfyingcutting #printing #alphagraphics #printshop,"[""cutting"", ""papercutting"", ""paper"", ""cuttermachine"", ""machine"", ""satisfying"", ""asmr"", ""coolmachines"", ""cool"", ""satisfyingasmr"", ""cuttingasmr"", ""satisfyingcutting"", ""printing"", ""alphagraphics"", ""printshop""]","[""cutting"", ""papercutting"", ""paper"", ""cuttermachine"", ""machine"", ""satisfying"", ""asmr"", ""coolmachines"", ""cool"", ""satisfyingasmr"", ""cuttingasmr"", ""satisfyingcutting"", ""printing"", ""alphagraphics"", ""printshop""]",likely_relevant,4,"[""project_term_hits:2"", ""core_term_hits:2""]",False,[],False,,,
CS-36-07,36,中国剪纸,0.6333,0.86,7413401664746442017,https://www.tiktok.com/@tiboinshape/video/7413401664746442017,7100000,papercut,tiboinshape,One paper cut and it’s over ! 😱,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
